season_id,match_id,total_points,name,team,starting_11_actual,starting_11_points,runs_actual,runs_points,fours_actual,fours_points,sixes_actual,sixes_points,atleast_10_balls,strike_rate_actual,strike_rate_points,50_100_points,duck_actual,duck_points,wickets_actual,wickets_points,maidens_actual,maidens_points,atleast_2_overs,economy_rate_actual,economy_rate_points,bonus_points,catches_actual,catches_points,run_out_actual,run_out_points,stumping_actual,stumping_points,rank
2010,2,77.0,AT Rayudu,Mumbai Indians,Yes,4,55.0,55.0,6.0,6.0,2.0,4.0,True,166.66,0.0,8,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2010,2,73.0,SS Tiwary,Mumbai Indians,Yes,4,53.0,53.0,4.0,4.0,2.0,4.0,True,160.6,0.0,8,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3
2010,2,68.0,SL Malinga,Mumbai Indians,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,2.0,50.0,0.0,0.0,True,5.5,2.0,0,0.0,0.0,2.0,12.0,0.0,0.0,4
2010,2,63.0,AD Mascarenhas,Rajasthan Royals,Yes,4,9.0,9.0,0.0,0.0,0.0,0.0,False,128.57,0.0,0,False,0,2.0,50.0,0.0,0.0,True,8.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
2010,2,62.0,R Sathish,Mumbai Indians,Yes,4,6.0,6.0,1.0,1.0,0.0,0.0,False,120.0,0.0,0,False,0,1.0,25.0,0.0,0.0,True,17.0,-6.0,0,1.0,8.0,4.0,24.0,0.0,0.0,6
2010,2,59.0,P Dogra,Rajasthan Royals,Yes,4,41.0,41.0,2.0,2.0,2.0,4.0,True,141.37,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,1.0,8.0,0.0,0.0,0.0,0.0,7
2010,2,48.0,A Uniyal,Rajasthan Royals,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,True,-2,2.0,50.0,0.0,0.0,True,10.25,-4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
2010,2,38.0,NV Ojha,Rajasthan Royals,Yes,4,12.0,12.0,2.0,2.0,0.0,0.0,True,100.0,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,1.0,8.0,2.0,12.0,0.0,0.0,9
2010,2,34.0,GC Smith,Rajasthan Royals,Yes,4,26.0,26.0,4.0,4.0,0.0,0.0,True,118.18,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10
2010,2,32.0,ST Jayasuriya,Mumbai Indians,Yes,4,23.0,23.0,3.0,3.0,1.0,2.0,True,164.28,0.0,0,False,0,0.0,0.0,0.0,0.0,False,19.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11
2010,2,32.0,AP Tare,Mumbai Indians,Yes,4,23.0,23.0,3.0,3.0,1.0,2.0,True,176.92,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12
2010,2,24.0,SR Tendulkar,Mumbai Indians,Yes,4,17.0,17.0,3.0,3.0,0.0,0.0,True,154.54,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13
2010,2,23.0,AG Murtaza,Mumbai Indians,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,1.0,25.0,0.0,0.0,True,11.5,-6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14
2010,2,23.0,SW Tait,Rajasthan Royals,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,1.0,25.0,0.0,0.0,True,11.5,-6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15
2010,2,15.0,AA Jhunjhunwala,Rajasthan Royals,Yes,4,14.0,14.0,1.0,1.0,1.0,2.0,True,127.27,0.0,0,False,0,0.0,0.0,0.0,0.0,True,13.5,-6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16
2010,2,13.0,R McLaren,Mumbai Indians,Yes,4,11.0,11.0,2.0,2.0,0.0,0.0,False,220.0,0.0,0,False,0,0.0,0.0,0.0,0.0,True,10.75,-4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17
2010,2,13.0,Harbhajan Singh,Mumbai Indians,Yes,4,8.0,8.0,1.0,1.0,0.0,0.0,False,133.33,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18
2010,2,11.0,SK Warne,Rajasthan Royals,Yes,4,1.0,1.0,0.0,0.0,0.0,0.0,False,100.0,0.0,0,False,0,0.0,0.0,0.0,0.0,True,9.66,-2.0,0,1.0,8.0,0.0,0.0,0.0,0.0,19
2010,2,10.0,Z Khan,Mumbai Indians,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0,True,-2,0.0,0.0,0.0,0.0,True,6.75,0.0,0,1.0,8.0,0.0,0.0,0.0,0.0,20
2010,2,4.0,Kamran Khan,Rajasthan Royals,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,0.0,0.0,0.0,0.0,False,10.0,-0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21
2010,2,2.0,SA Asnodkar,Rajasthan Royals,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,-1.0,0.0,0,True,-2,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22
2010,3,103.0,G Gambhir,Delhi Daredevils,Yes,4,72.0,72.0,9.0,9.0,1.0,2.0,True,133.33,0.0,8,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,1.0,8.0,0.0,0.0,0.0,0.0,1
2010,3,77.0,RS Bopara,Kings XI Punjab,Yes,4,56.0,56.0,7.0,7.0,1.0,2.0,True,116.66,0.0,8,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
2010,3,73.0,S Sreesanth,Kings XI Punjab,Yes,4,15.0,15.0,2.0,2.0,0.0,0.0,True,107.14,0.0,0,False,0,2.0,50.0,0.0,0.0,True,6.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3
